"Empresa_Aerea";"N_Voo";"Aeroporto_Origem_Designador_OACI";"Aeroporto_Origem_Nome_UF_Pais ";"Aeroporto_Destino_Designador_OACI";"Aeroporto_Destino_Nome_UF_Pais";"Etapas_Previstas";"Percentuais_de_Cancelamentos";"Percentuais_de_Atrasos_superiores_a_30_minutos";"Percentuais_de_Atrasos_superiores_a_60_minutos"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5276";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"25";"4";"20";"4"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5303";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"26";"7,69";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4064";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"1";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4044";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"1";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4042";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBSL";"MARECHAL CUNHA MACHADO(MA, BRASIL)";"4";"0";"25";"25"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5305";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"30";"0";"23,33";"10"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5324";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"19";"15,79";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5358";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"4";"0";"50";"50"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4035";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"1";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5365";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"25";"0";"24";"16"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4031";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"4";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4248";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"13";"0";"7,69";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5829";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBMO";"ZUMBI DOS PALMARES(AL, BRASIL)";"8";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4017";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBSL";"MARECHAL CUNHA MACHADO(MA, BRASIL)";"4";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5309";"SBTE";"SENADOR PETRÔNIO PORTELLA(PI, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"25";"0";"4";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5828";"SBTE";"SENADOR PETRÔNIO PORTELLA(PI, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"15";"0";"3,33";"3,33"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5005";"SBTE";"SENADOR PETRÔNIO PORTELLA(PI, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"29";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5376";"SBUL";"TEN CEL AVIADOR CÉSAR BOMBONATO(MG, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"6,67";"3,33"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"6071";"SBVC";"GLAUBER DE ANDRADE ROCHA(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"3,33";"3,33";"3,33"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5071";"SBVC";"GLAUBER DE ANDRADE ROCHA(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"13";"0";"15,38";"7,69"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4232";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"8";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4008";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"4";"0";"25";"25"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5433";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"4";"25";"50";"25"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4234";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"4";"0";"25";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4107";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"15";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5750";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"5";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5753";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"30";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4236";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"17";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5754";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"18";"5,56";"11,11";"5,56"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5352";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"10";"3,33"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"4104";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"4";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5417";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"30";"0";"3,33";"3,33"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5771";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"26";"0";"0";"0"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5047";"SNBR";"BARREIRAS(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"6,67";"3,33"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5090";"SNBR";"BARREIRAS(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"6,67";"3,33"
"TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A";"5028";"SNBR";"BARREIRAS(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"21";"0";"4,76";"0"
"THY - TURKISH AIRLINES INC";"0015";"LTFM";"ISTANBUL AIRPORT(TURQUIA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"0193";"LTFM";"ISTANBUL AIRPORT(TURQUIA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"17";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"9540";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"30";"3,33";"0";"0"
"THY - TURKISH AIRLINES INC";"9542";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"17";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"9546";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"9530";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"9538";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"30";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"9534";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"6,67";"0"
"THY - TURKISH AIRLINES INC";"9532";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"3,33";"0"
"THY - TURKISH AIRLINES INC";"9423";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"30";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"0016";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"9477";"SBAX";"ROMEU ZEMA(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"4";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"9038";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"15";"3,33";"20";"10"
"THY - TURKISH AIRLINES INC";"9486";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"12";"0";"2,86";"0"
"THY - TURKISH AIRLINES INC";"9475";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"1";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"9478";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"11";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"9477";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"8";"12,5";"12,5";"0"
"THY - TURKISH AIRLINES INC";"9479";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"11";"9,09";"18,18";"0"
"THY - TURKISH AIRLINES INC";"9424";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"15";"0";"13,33";"3,33"
"THY - TURKISH AIRLINES INC";"9030";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"15";"0";"3,33";"0"
"THY - TURKISH AIRLINES INC";"9424";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"MPTO";"TOCUMEN INTL(PANAMÁ)";"30";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"9176";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"25";"5";"16";"10"
"THY - TURKISH AIRLINES INC";"9180";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"3,33";"10";"6,67"
"THY - TURKISH AIRLINES INC";"8418";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"3,33";"3,33"
"THY - TURKISH AIRLINES INC";"9026";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"13";"0";"26,92";"11,54"
"THY - TURKISH AIRLINES INC";"9178";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"28";"0";"1,79";"0"
"THY - TURKISH AIRLINES INC";"9543";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"MPTO";"TOCUMEN INTL(PANAMÁ)";"17";"0";"5,88";"5,88"
"THY - TURKISH AIRLINES INC";"9036";"SBFI";"CATARATAS(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"6,67";"6,67";"0"
"THY - TURKISH AIRLINES INC";"8414";"SBFI";"CATARATAS(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"8";"0";"3,33";"3,33"
"THY - TURKISH AIRLINES INC";"9028";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"14";"2,33";"18,6";"4,65"
"THY - TURKISH AIRLINES INC";"9482";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"13,33";"0"
"THY - TURKISH AIRLINES INC";"9044";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"15";"3,33";"10";"6,67"
"THY - TURKISH AIRLINES INC";"8416";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"10";"0";"3,23";"3,23"
"THY - TURKISH AIRLINES INC";"9539";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"MPTO";"TOCUMEN INTL(PANAMÁ)";"30";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"9488";"SBGO";"SANTA GENOVEVA/GOIÂNIA(GO, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"6,67";"3,33"
"THY - TURKISH AIRLINES INC";"9535";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"MPTO";"TOCUMEN INTL(PANAMÁ)";"30";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"9531";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"MPTO";"TOCUMEN INTL(PANAMÁ)";"30";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"9489";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBGO";"SANTA GENOVEVA/GOIÂNIA(GO, BRASIL)";"15";"0";"6,67";"3,33"
"THY - TURKISH AIRLINES INC";"0015";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"30";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"0016";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"LTFM";"ISTANBUL AIRPORT(TURQUIA)";"30";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"0194";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"LTFM";"ISTANBUL AIRPORT(TURQUIA)";"17";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"8415";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBFI";"CATARATAS(PR, BRASIL)";"15";"3,33";"0";"0"
"THY - TURKISH AIRLINES INC";"8417";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"10";"3,33";"3,33";"0"
"THY - TURKISH AIRLINES INC";"8419";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"15";"0";"3,33";"3,33"
"THY - TURKISH AIRLINES INC";"9025";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"30";"0";"3,33";"0"
"THY - TURKISH AIRLINES INC";"9027";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"21";"2,38";"4,76";"2,38"
"THY - TURKISH AIRLINES INC";"9029";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"17";"0";"5,88";"2,94"
"THY - TURKISH AIRLINES INC";"9487";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"14";"0";"7,14";"3,57"
"THY - TURKISH AIRLINES INC";"9035";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBFI";"CATARATAS(PR, BRASIL)";"30";"3,33";"13,33";"0"
"THY - TURKISH AIRLINES INC";"9037";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"15";"0";"6,67";"3,33"
"THY - TURKISH AIRLINES INC";"9039";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"15";"3,33";"6,67";"6,67"
"THY - TURKISH AIRLINES INC";"9041";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"30";"0";"16,67";"6,67"
"THY - TURKISH AIRLINES INC";"9043";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"15";"0";"13,33";"3,33"
"THY - TURKISH AIRLINES INC";"9045";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBSG";"GOVERNADOR ALUIZIO ALVES(RN, BRASIL)";"15";"3,33";"3,33";"0"
"THY - TURKISH AIRLINES INC";"9173";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"30";"3,33";"0";"0"
"THY - TURKISH AIRLINES INC";"9175";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"3,33";"3,33"
"THY - TURKISH AIRLINES INC";"9179";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"28";"7,14";"1,79";"0"
"THY - TURKISH AIRLINES INC";"9183";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"30";"1,67";"5";"0"
"THY - TURKISH AIRLINES INC";"9423";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"30";"0";"6,67";"3,33"
"THY - TURKISH AIRLINES INC";"9475";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"21";"0";"4,76";"0"
"THY - TURKISH AIRLINES INC";"9476";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"27";"1,85";"0";"0"
"THY - TURKISH AIRLINES INC";"9478";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SUMU";"CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT(URUGUAI)";"30";"0";"3,33";"0"
"THY - TURKISH AIRLINES INC";"9480";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"11";"0";"0";"0"
"THY - TURKISH AIRLINES INC";"9481";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"11";"9,09";"0";"0"
"THY - TURKISH AIRLINES INC";"9483";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"15";"0";"6,67";"3,33"
"THY - TURKISH AIRLINES INC";"9485";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"15";"0";"6,67";"3,33"
"THY - TURKISH AIRLINES INC";"9605";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBNF";"MINISTRO VICTOR KONDER(SC, BRASIL)";"20";"0";"5,13";"5,13"
"THY - TURKISH AIRLINES INC";"9537";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"15";"0";"6,67";"3,33"
"THY - TURKISH AIRLINES INC";"9604";"SBNF";"MINISTRO VICTOR KONDER(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"10";"3,33"
"THY - TURKISH AIRLINES INC";"9042";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"3,33";"3,33";"3,33"
"THY - TURKISH AIRLINES INC";"9536";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"3,33";"3,33"
